IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;Blacklist
174111730;11;24.0;1;0.4583333333333333;11;0
174112407;19;226.0;19;0.084070796460177;19;0
174118586;21;67.0;1;0.31343283582089554;21;0
174121058;10;117.0;10;0.08547008547008547;10;0
174126799;14;119.0;14;0.11764705882352941;14;0
174127433;15;92.0;15;0.16304347826086957;15;0
174129951;12;91.0;12;0.13186813186813187;12;0
174134109;11;98.0;11;0.11224489795918367;11;0
174137027;8;110.0;8;0.07272727272727272;8;0
174143382;6;67.0;6;0.08955223880597014;6;0
174144772;10;24.0;1;0.4166666666666667;10;0
174147266;19;156.0;19;0.12179487179487179;19;0
174150664;14;116.0;14;0.1206896551724138;14;0
174154905;20;3596.0;1;0.0055617352614015575;20;0
174171095;10;112.0;10;0.08928571428571429;10;0
174176725;6;58.0;6;0.10344827586206896;6;0
174178415;12;115.0;12;0.10434782608695652;12;0
174186191;20;140.0;20;0.14285714285714285;20;0
174186725;10;25.0;1;0.4;10;0
174193867;10;127.0;10;0.07874015748031496;10;0
174194317;20;246.0;20;0.08130081300813008;20;0
174200857;13;151.0;13;0.08609271523178808;13;0
174201137;11;29.0;1;0.3793103448275862;11;0
174202355;15;137.0;15;0.10948905109489052;15;0
174233090;12;88.0;12;0.13636363636363635;12;0
174235519;16;105.0;16;0.1523809523809524;16;0
174238585;11;124.0;11;0.08870967741935484;11;0
174239634;15;37.0;1;0.40540540540540543;15;0
174240192;12;83.0;12;0.14457831325301204;12;0
174248120;11;127.0;11;0.08661417322834646;11;0
174248726;13;43.0;1;0.3023255813953488;13;0
174250074;14;45.0;1;0.3111111111111111;14;0
174252276;5;53.0;5;0.09433962264150944;5;0
174261121;8;92.0;8;0.08695652173913043;8;0
174262471;17;50.0;1;0.34;17;0
174265242;13;32.0;1;0.40625;13;0
174272147;6;72.0;6;0.08333333333333333;6;0
174276230;13;157.0;13;0.08280254777070063;13;0
174278130;12;107.0;12;0.11214953271028037;12;0
174290441;11;103.0;11;0.10679611650485436;11;0
174297983;18;130.0;18;0.13846153846153847;18;0
174301523;18;148.0;18;0.12162162162162163;18;0
174324405;10;83.0;10;0.12048192771084337;10;0
174326483;17;159.0;17;0.1069182389937107;17;0
174328897;9;96.0;9;0.09375;9;0
174332081;19;202.0;19;0.09405940594059406;19;0
174360349;12;116.0;12;0.10344827586206896;12;0
174362402;11;80.0;11;0.1375;11;0
174375440;12;123.0;12;0.0975609756097561;12;0
174377061;12;124.0;12;0.0967741935483871;12;0
174380403;14;104.0;14;0.1346153846153846;14;0
174388098;12;87.0;12;0.13793103448275862;12;0
174388727;11;40.0;1;0.275;11;0
174390947;17;139.0;17;0.1223021582733813;17;0
174392277;11;85.0;11;0.12941176470588237;11;0
174396338;13;148.0;13;0.08783783783783784;13;0
174396751;19;163.0;19;0.1165644171779141;19;0
174405638;18;228.0;18;0.07894736842105263;18;0
174406629;23;74.0;1;0.3108108108108108;23;0
174408852;22;68.0;1;0.3235294117647059;22;0
174410036;20;71.0;1;0.28169014084507044;20;0
174413990;18;54.0;1;0.3333333333333333;18;0
174414275;11;64.0;11;0.171875;11;0
174414676;7;58.0;7;0.1206896551724138;7;0
174419128;9;92.0;9;0.09782608695652174;9;0
174423363;11;133.0;11;0.08270676691729323;11;0
174426977;5;59.0;5;0.0847457627118644;5;0
174431885;13;137.0;13;0.0948905109489051;13;0
174436880;18;130.0;18;0.13846153846153847;18;0
174441236;15;47.0;1;0.3191489361702128;15;0
174441561;11;102.0;11;0.10784313725490197;11;0
174445474;20;48.0;1;0.4166666666666667;20;0
174458689;22;55.0;1;0.4;22;0
174461993;19;158.0;19;0.12025316455696203;19;0
174462469;18;124.0;18;0.14516129032258066;18;0
174466500;10;50.0;10;0.2;10;0
174473203;15;33.0;1;0.45454545454545453;15;0
174474906;17;102.0;17;0.16666666666666666;17;0
174475068;19;60.0;1;0.31666666666666665;19;0
174476103;5;61.0;5;0.08196721311475409;5;0
174476106;25;69.0;1;0.36231884057971014;25;0
174477085;20;231.0;20;0.08658008658008658;20;0
174481856;15;41.0;1;0.36585365853658536;15;0
174490954;12;79.0;12;0.1518987341772152;12;0
174494895;16;53.0;1;0.3018867924528302;16;0
174499555;5;39.0;5;0.1282051282051282;5;0
174503305;16;152.0;16;0.10526315789473684;16;0
174503893;17;132.0;17;0.12878787878787878;17;0
174505439;19;163.0;19;0.1165644171779141;19;0
174514645;25;66.0;1;0.3787878787878788;25;0
174518404;10;110.0;10;0.09090909090909091;10;0
174528499;25;78.0;1;0.32051282051282054;25;0
174533283;16;180.0;16;0.08888888888888889;16;0
174540009;14;107.0;14;0.1308411214953271;14;0
174560774;9;83.0;9;0.10843373493975904;9;0
174569645;8;89.0;8;0.0898876404494382;8;0
174572373;15;128.0;15;0.1171875;15;0
174573951;16;124.0;15;0.12903225806451613;16;0
174586669;17;200.0;17;0.085;17;0
174588610;19;59.0;1;0.3220338983050847;19;0
174590743;16;111.0;16;0.14414414414414414;16;0
174591100;12;27.0;1;0.4444444444444444;12;0
174592708;16;135.0;16;0.11851851851851852;16;0
174593674;6;76.0;6;0.07894736842105263;6;0
174599463;15;32.0;1;0.46875;15;0
174610651;6;61.0;6;0.09836065573770492;6;0
174614737;17;51.0;1;0.3333333333333333;17;0
174620443;10;97.0;10;0.10309278350515463;10;0
174629584;17;189.0;17;0.08994708994708994;17;0
174630770;13;135.0;13;0.0962962962962963;13;0
174631613;17;138.0;17;0.12318840579710146;17;0
174644905;20;54.0;1;0.37037037037037035;20;0
174647789;12;89.0;12;0.1348314606741573;12;0
174651592;15;123.0;15;0.12195121951219512;15;0
174655845;14;107.0;14;0.1308411214953271;14;0
174656594;16;142.0;16;0.11267605633802817;16;0
174663859;17;106.0;17;0.16037735849056603;17;0
174665334;14;152.0;14;0.09210526315789473;14;0
174693613;5;38.0;5;0.13157894736842105;5;0
174695090;17;196.0;17;0.08673469387755102;17;0
174698718;22;53.0;1;0.41509433962264153;22;0
174699278;10;88.0;10;0.11363636363636363;10;0
174707597;14;125.0;14;0.112;14;0
174708632;24;63.0;1;0.38095238095238093;24;0
174742387;6;55.0;6;0.10909090909090909;6;0
174742720;8;81.0;8;0.09876543209876543;8;0
174749318;8;75.0;8;0.10666666666666667;8;0
174751458;14;137.0;14;0.10218978102189781;14;0
174753248;16;109.0;16;0.14678899082568808;16;0
174757697;14;154.0;14;0.09090909090909091;14;0
174761355;10;28.0;1;0.35714285714285715;10;0
174766033;18;220.0;18;0.08181818181818182;18;0
174766694;12;32.0;1;0.375;12;0
174769782;18;56.0;1;0.32142857142857145;18;0
174771752;11;29.0;1;0.3793103448275862;11;0
174773073;11;40.0;1;0.275;11;0
174776487;23;65.0;1;0.35384615384615387;23;0
174778366;18;207.0;18;0.08695652173913043;18;0
174782540;13;125.0;13;0.104;13;0
174789211;5;53.0;5;0.09433962264150944;5;0
174798843;16;168.0;16;0.09523809523809523;16;0
174798974;17;135.0;17;0.1259259259259259;17;0
174801553;6;64.0;6;0.09375;6;0
174804573;12;39.0;1;0.3076923076923077;12;0
174812703;9;89.0;9;0.10112359550561797;9;0
174823511;13;105.0;13;0.12380952380952381;13;0
174824470;22;64.0;1;0.34375;22;0
174843786;20;243.0;20;0.0823045267489712;20;0
174864092;18;156.0;17;0.11538461538461539;18;0
174865846;6;70.0;6;0.08571428571428572;6;0
174873540;10;69.0;10;0.14492753623188406;10;0
174878169;16;133.0;16;0.12030075187969924;16;0
174896735;18;130.0;18;0.13846153846153847;18;0
174908167;14;35.0;1;0.4;14;0
174908962;14;117.0;14;0.11965811965811966;14;0
174923362;18;49.0;1;0.3673469387755102;18;0
174926140;24;64.0;1;0.375;24;0
174930499;17;145.0;17;0.11724137931034483;17;0
174933488;18;199.0;18;0.09045226130653267;18;0
174940287;18;192.0;18;0.09375;18;0
174943687;10;30.0;1;0.3333333333333333;10;0
174952081;19;230.0;19;0.08260869565217391;19;0
174957469;19;56.0;1;0.3392857142857143;19;0
174964416;15;154.0;15;0.09740259740259741;15;0
174965817;18;164.0;18;0.10975609756097561;18;0
174976387;14;126.0;14;0.1111111111111111;14;0
174978632;14;142.0;14;0.09859154929577464;14;0
174985954;17;50.0;1;0.34;17;0
174987231;6;74.0;6;0.08108108108108109;6;0
175002473;8;75.0;8;0.10666666666666667;8;0
175003147;17;96.0;17;0.17708333333333334;17;0
175003327;12;136.0;12;0.08823529411764706;12;0
175005528;15;47.0;1;0.3191489361702128;15;0
175005597;10;80.0;10;0.125;10;0
175007964;9;120.0;9;0.075;9;0
175012528;23;69.0;1;0.3333333333333333;23;0
175020912;18;60.0;1;0.3;18;0
175025498;15;163.0;15;0.09202453987730061;15;0
175025911;23;63.0;1;0.36507936507936506;23;0
175030989;6;66.0;6;0.09090909090909091;6;0
175036112;18;167.0;18;0.10778443113772455;18;0
175038313;16;128.0;16;0.125;16;0
175039233;14;41.0;1;0.34146341463414637;14;0
175040701;19;159.0;19;0.11949685534591195;19;0
175044324;16;122.0;16;0.13114754098360656;16;0
175045022;15;156.0;15;0.09615384615384616;15;0
175047769;9;100.0;9;0.09;9;0
175049893;15;39.0;1;0.38461538461538464;15;0
175050380;16;203.0;16;0.07881773399014778;16;0
175053910;19;251.0;19;0.07569721115537849;19;0
175058168;19;240.0;19;0.07916666666666666;19;0
175064207;13;159.0;13;0.08176100628930817;13;0
175069824;14;97.0;14;0.14432989690721648;14;0
175071805;11;107.0;11;0.102803738317757;11;0
175083635;18;45.0;1;0.4;18;0
175091356;17;48.0;1;0.3541666666666667;17;0
175095815;10;86.0;10;0.11627906976744186;10;0
175099242;17;204.0;17;0.08333333333333333;17;0
175101932;17;3581.0;17;0.004747277296844457;17;0
175103484;10;111.0;10;0.09009009009009009;10;0
175104015;13;138.0;13;0.09420289855072464;13;0
175106236;13;38.0;1;0.34210526315789475;13;0
175114635;11;87.0;10;0.12643678160919541;11;0
175118127;15;46.0;1;0.32608695652173914;15;0
175125149;14;92.0;14;0.15217391304347827;14;0
175126345;11;81.0;11;0.13580246913580246;11;0
175131112;16;132.0;16;0.12121212121212122;16;0
175135801;16;141.0;16;0.11347517730496454;16;0
175151672;15;183.0;15;0.08196721311475409;15;0
175156113;22;70.0;1;0.3142857142857143;22;0
175169481;8;86.0;8;0.09302325581395349;8;0
175173167;9;95.0;9;0.09473684210526316;9;0
175185170;21;64.0;1;0.328125;21;0
175194394;20;55.0;1;0.36363636363636365;20;0
175196913;24;70.0;1;0.34285714285714286;24;0
175199932;18;205.0;18;0.08780487804878048;18;0
175212210;10;71.0;10;0.14084507042253522;10;0
175213864;14;33.0;1;0.42424242424242425;14;0
175216724;13;36.0;1;0.3611111111111111;13;0
175217564;16;111.0;16;0.14414414414414414;16;0
175232934;21;52.0;1;0.40384615384615385;21;0
175237596;20;168.0;20;0.11904761904761904;20;0
175238895;15;126.0;15;0.11904761904761904;15;0
175248762;18;190.0;18;0.09473684210526316;18;0
175252503;13;99.0;13;0.13131313131313133;13;0
175258849;15;124.0;15;0.12096774193548387;15;0
175258905;20;52.0;1;0.38461538461538464;20;0
175265647;12;24.0;1;0.5;12;0
175270532;13;99.0;13;0.13131313131313133;13;0
175281593;16;42.0;1;0.38095238095238093;16;0
175292654;12;3590.0;12;0.003342618384401114;12;0
175297113;15;185.0;15;0.08108108108108109;15;0
175302373;19;147.0;19;0.1292517006802721;19;0
175302586;16;45.0;1;0.35555555555555557;16;0
175310085;14;108.0;14;0.12962962962962962;14;0
175312912;15;101.0;15;0.1485148514851485;15;0
175313622;16;197.0;16;0.08121827411167512;16;0
175345015;15;170.0;15;0.08823529411764706;15;0
175346777;19;177.0;19;0.10734463276836158;19;0
175351399;17;146.0;17;0.11643835616438356;17;0
175359513;6;74.0;6;0.08108108108108109;6;0
175364420;20;176.0;20;0.11363636363636363;20;0
175369852;19;184.0;19;0.10326086956521739;19;0
175372242;19;174.0;19;0.10919540229885058;19;0
175382937;11;100.0;11;0.11;11;0
175384177;11;30.0;1;0.36666666666666664;11;0
175394554;11;98.0;11;0.11224489795918367;11;0
175407688;7;103.0;7;0.06796116504854369;7;0
175414126;18;213.0;18;0.08450704225352113;18;0
175415263;8;84.0;8;0.09523809523809523;8;0
175426131;11;105.0;10;0.10476190476190476;11;0
175427547;18;51.0;1;0.35294117647058826;18;0
175436936;11;30.0;1;0.36666666666666664;11;0
175437108;14;158.0;14;0.08860759493670886;14;0
175440706;10;27.0;1;0.37037037037037035;10;0
175456348;9;105.0;9;0.08571428571428572;9;0
175462036;18;44.0;1;0.4090909090909091;18;0
175462070;7;70.0;7;0.1;7;0
175475695;18;211.0;18;0.08530805687203792;18;0
175476395;16;197.0;16;0.08121827411167512;16;0
175478769;20;48.0;1;0.4166666666666667;20;0
175491473;16;50.0;1;0.32;16;0
175502629;11;134.0;11;0.08208955223880597;11;0
175504341;19;145.0;19;0.1310344827586207;19;0
175506488;7;73.0;7;0.0958904109589041;7;0
175507292;17;54.0;1;0.3148148148148148;17;0
175509289;13;132.0;13;0.09848484848484848;13;0
175513945;18;44.0;1;0.4090909090909091;18;0
175522439;17;110.0;17;0.15454545454545454;17;0
175523668;10;126.0;10;0.07936507936507936;10;0
175527093;18;50.0;1;0.36;18;0
175528632;15;115.0;15;0.13043478260869565;15;0
175537370;15;117.0;15;0.1282051282051282;15;0
175544608;24;79.0;1;0.3037974683544304;24;0
175547064;11;126.0;11;0.0873015873015873;11;0
175547708;15;159.0;15;0.09433962264150944;15;0
175552768;17;55.0;1;0.3090909090909091;17;0
175553319;17;51.0;1;0.3333333333333333;17;0
175555331;15;166.0;15;0.09036144578313253;15;0
175557229;11;85.0;11;0.12941176470588237;11;0
175563069;16;201.0;16;0.07960199004975124;16;0
175569504;17;147.0;17;0.11564625850340136;17;0
175570775;16;124.0;16;0.12903225806451613;16;0
175573108;16;139.0;16;0.11510791366906475;16;0
175584830;20;173.0;20;0.11560693641618497;20;0
175585255;12;154.0;12;0.07792207792207792;12;0
175588312;22;67.0;1;0.3283582089552239;22;0
175595780;19;196.0;19;0.09693877551020408;19;0
175604339;15;109.0;15;0.13761467889908258;15;0
175605132;14;125.0;14;0.112;14;0
175605714;13;30.0;1;0.43333333333333335;13;0
175610735;12;46.0;1;0.2608695652173913;12;0
175617796;17;185.0;17;0.0918918918918919;17;0
175618341;20;144.0;20;0.1388888888888889;20;0
175619404;24;75.0;1;0.32;24;0
175627985;12;109.0;12;0.11009174311926606;12;0
175634715;5;51.0;5;0.09803921568627451;5;0
175636751;9;122.0;9;0.07377049180327869;9;0
175645879;16;161.0;16;0.09937888198757763;16;0
175654233;12;39.0;1;0.3076923076923077;12;0
175655007;13;110.0;13;0.11818181818181818;13;0
175657133;15;139.0;15;0.1079136690647482;15;0
175657843;20;50.0;1;0.4;20;0
175666600;12;105.0;12;0.11428571428571428;12;0
175683614;14;120.0;14;0.11666666666666667;14;0
175685331;15;150.0;15;0.1;15;0
175689450;19;59.0;1;0.3220338983050847;19;0
175691767;7;70.0;7;0.1;7;0
175696903;12;35.0;1;0.34285714285714286;12;0
175710166;18;51.0;1;0.35294117647058826;18;0
175710779;18;226.0;18;0.07964601769911504;18;0
175713876;24;63.0;1;0.38095238095238093;24;0
175720291;6;66.0;6;0.09090909090909091;6;0
175731164;17;222.0;17;0.07657657657657657;17;0
175746657;7;65.0;7;0.1076923076923077;7;0
175753427;11;28.0;1;0.39285714285714285;11;0
175755129;13;37.0;1;0.35135135135135137;13;0
175761594;12;91.0;12;0.13186813186813187;12;0
175765255;7;83.0;7;0.08433734939759036;7;0
175768090;11;82.0;11;0.13414634146341464;11;0
175771838;6;64.0;6;0.09375;6;0
175773297;24;72.0;1;0.3333333333333333;24;0
175778486;16;213.0;16;0.07511737089201878;16;0
175790906;17;138.0;17;0.12318840579710146;17;0
175794601;12;75.0;12;0.16;12;0
175803402;12;90.0;12;0.13333333333333333;12;0
175807829;12;143.0;12;0.08391608391608392;12;0
175811943;8;92.0;8;0.08695652173913043;8;0
175815438;17;204.0;17;0.08333333333333333;17;0
175823025;14;102.0;14;0.13725490196078433;14;0
175825353;10;69.0;10;0.14492753623188406;10;0
175831120;20;239.0;20;0.08368200836820083;20;0
175844975;6;75.0;6;0.08;6;0
175855215;16;112.0;16;0.14285714285714285;16;0
175857749;9;99.0;9;0.09090909090909091;9;0
175861586;20;234.0;20;0.08547008547008547;20;0
175875292;20;189.0;20;0.10582010582010581;20;0
175875868;16;127.0;16;0.12598425196850394;16;0
175907719;23;60.0;1;0.38333333333333336;23;0
175908810;11;32.0;1;0.34375;11;0
175910916;10;24.0;1;0.4166666666666667;10;0
175911158;10;24.0;1;0.4166666666666667;10;0
175920672;16;168.0;16;0.09523809523809523;16;0
175928263;19;143.0;19;0.13286713286713286;19;0
175929849;9;107.0;9;0.08411214953271028;9;0
175931504;17;44.0;1;0.38636363636363635;17;0
175940030;19;156.0;19;0.12179487179487179;19;0
175955824;20;231.0;20;0.08658008658008658;20;0
175959837;22;66.0;1;0.3333333333333333;22;0
175970659;17;45.0;1;0.37777777777777777;17;0
175976138;12;103.0;12;0.11650485436893204;12;0
175980472;8;83.0;8;0.0963855421686747;8;0
175982614;18;187.0;18;0.0962566844919786;18;0
175984238;18;40.0;1;0.45;18;0
175997042;20;65.0;1;0.3076923076923077;20;0
175998922;20;46.0;1;0.43478260869565216;20;0
176002263;11;36.0;1;0.3055555555555556;11;0
176004432;11;116.0;11;0.09482758620689655;11;0
176011366;18;222.0;18;0.08108108108108109;18;0
176014846;11;133.0;11;0.08270676691729323;11;0
176017266;17;229.0;17;0.07423580786026202;17;0
176017405;23;80.0;1;0.2875;23;0
176018178;8;74.0;8;0.10810810810810811;8;0
176019570;18;52.0;1;0.34615384615384615;18;0
176019767;12;96.0;12;0.125;12;0
176024586;12;88.0;12;0.13636363636363635;12;0
176026878;17;154.0;17;0.11038961038961038;17;0
176027480;12;75.0;12;0.16;12;0
176029564;22;51.0;1;0.43137254901960786;22;0
176033740;20;211.0;20;0.0947867298578199;20;0
176043620;15;185.0;15;0.08108108108108109;15;0
176049877;11;3587.0;11;0.0030666294954000556;11;0
176051726;13;38.0;1;0.34210526315789475;13;0
176070761;5;41.0;5;0.12195121951219512;5;0
176078191;13;27.0;1;0.48148148148148145;13;0
176082138;16;213.0;16;0.07511737089201878;16;0
176125018;16;3587.0;16;0.004460551993309172;16;0
176126095;16;115.0;16;0.1391304347826087;16;0
176126661;17;144.0;17;0.11805555555555555;17;0
176134032;16;116.0;16;0.13793103448275862;16;0
176134264;9;96.0;9;0.09375;9;0
176138568;22;66.0;1;0.3333333333333333;22;0
176144498;13;144.0;13;0.09027777777777778;13;0
176148414;21;47.0;1;0.44680851063829785;21;0
176150892;20;166.0;20;0.12048192771084337;20;0
176151079;13;139.0;13;0.09352517985611511;13;0
176156194;9;88.0;9;0.10227272727272728;9;0
176159784;25;68.0;1;0.36764705882352944;25;0
176176080;14;118.0;14;0.11864406779661017;14;0
176178519;12;128.0;12;0.09375;12;0
176180258;17;196.0;17;0.08673469387755102;17;0
176180418;12;3590.0;12;0.003342618384401114;12;0
176181012;18;152.0;18;0.11842105263157894;18;0
176187795;10;82.0;10;0.12195121951219512;10;0
176189252;18;53.0;1;0.33962264150943394;18;0
176190861;16;146.0;16;0.1095890410958904;16;0
176200709;17;3580.0;17;0.0047486033519553075;17;0
176216144;12;141.0;12;0.0851063829787234;12;0
176219530;13;94.0;13;0.13829787234042554;13;0
176226425;9;112.0;9;0.08035714285714286;9;0
176226702;12;132.0;12;0.09090909090909091;12;0
176236755;16;52.0;1;0.3076923076923077;16;0
176238607;16;51.0;1;0.3137254901960784;16;0
176238944;13;78.0;13;0.16666666666666666;13;0
176239434;13;114.0;13;0.11403508771929824;13;0
176242387;11;98.0;11;0.11224489795918367;11;0
176244303;15;39.0;1;0.38461538461538464;15;0
176245782;17;124.0;17;0.13709677419354838;17;0
176251132;20;58.0;1;0.3448275862068966;20;0
176252719;17;197.0;17;0.08629441624365482;17;0
176268162;18;157.0;18;0.11464968152866242;18;0
176274611;10;72.0;10;0.1388888888888889;10;0
176279061;16;153.0;16;0.10457516339869281;16;0
176287758;18;202.0;18;0.0891089108910891;18;0
176294064;6;72.0;6;0.08333333333333333;6;0
176295123;19;146.0;19;0.13013698630136986;19;0
176295836;20;182.0;20;0.10989010989010989;20;0
176305994;5;44.0;5;0.11363636363636363;5;0
176315123;23;70.0;1;0.32857142857142857;23;0
176317674;19;172.0;19;0.11046511627906977;19;0
176324141;16;46.0;1;0.34782608695652173;16;0
176329283;14;137.0;14;0.10218978102189781;14;0
176330897;17;43.0;1;0.3953488372093023;17;0
176332962;19;212.0;19;0.08962264150943396;19;0
176334323;9;82.0;9;0.10975609756097561;9;0
176341391;11;94.0;11;0.11702127659574468;11;0
176356336;11;67.0;11;0.16417910447761194;11;0
176376152;25;69.0;1;0.36231884057971014;25;0
176383975;11;78.0;11;0.14102564102564102;11;0
176385295;10;72.0;10;0.1388888888888889;10;0
176386069;18;65.0;1;0.27692307692307694;18;0
176386419;11;31.0;1;0.3548387096774194;11;0
176386628;20;157.0;20;0.12738853503184713;20;0
176389145;20;242.0;20;0.08264462809917356;20;0
176411397;20;200.0;20;0.1;20;0
176411546;14;159.0;14;0.0880503144654088;14;0
176413196;14;190.0;14;0.07368421052631578;14;0
176419616;16;104.0;16;0.15384615384615385;16;0
176431829;5;53.0;5;0.09433962264150944;5;0
176457357;11;98.0;11;0.11224489795918367;11;0
176474170;10;72.0;10;0.1388888888888889;10;0
176487056;22;64.0;1;0.34375;22;0
176497780;19;147.0;19;0.1292517006802721;19;0
176513920;11;81.0;11;0.13580246913580246;11;0
176514157;18;46.0;1;0.391304347826087;18;0
176515455;14;149.0;14;0.09395973154362416;14;0
176520090;23;71.0;1;0.323943661971831;23;0
176521946;17;3598.0;1;0.004724847137298499;17;0
176527793;20;54.0;1;0.37037037037037035;20;0
176529534;21;50.0;1;0.42;21;0
176549028;10;44.0;10;0.22727272727272727;10;0
176550148;21;57.0;1;0.3684210526315789;21;0
176552956;24;69.0;1;0.34782608695652173;24;0
176554852;14;39.0;1;0.358974358974359;14;0
176559981;19;54.0;1;0.35185185185185186;19;0
176561733;13;35.0;1;0.37142857142857144;13;0
176563107;18;166.0;18;0.10843373493975904;18;0
176579679;17;41.0;1;0.4146341463414634;17;0
176593671;20;178.0;20;0.11235955056179775;20;0
176597227;6;39.0;6;0.15384615384615385;6;0
176598653;10;81.0;10;0.12345679012345678;10;0
176602287;15;38.0;1;0.39473684210526316;15;0
176604378;17;220.0;17;0.07727272727272727;17;0
176604552;16;124.0;16;0.12903225806451613;16;0
176616222;11;158.0;11;0.06962025316455696;11;0
176617718;14;149.0;14;0.09395973154362416;14;0
176626544;20;156.0;20;0.1282051282051282;20;0
176627781;19;135.0;19;0.14074074074074075;19;0
176633172;17;49.0;1;0.3469387755102041;17;0
176639609;22;66.0;1;0.3333333333333333;22;0
176645352;23;53.0;1;0.4339622641509434;23;0
176647104;9;113.0;9;0.07964601769911504;9;0
176652028;16;148.0;16;0.10810810810810811;16;0
176663207;14;155.0;14;0.09032258064516129;14;0
176670504;9;98.0;9;0.09183673469387756;9;0
176672733;20;3596.0;1;0.0055617352614015575;20;0
176678111;8;83.0;8;0.0963855421686747;8;0
176684401;16;127.0;16;0.12598425196850394;16;0
176685597;11;27.0;1;0.4074074074074074;11;0
176691962;17;139.0;17;0.1223021582733813;17;0
176702641;18;136.0;18;0.1323529411764706;18;0
176705427;11;75.0;11;0.14666666666666667;11;0
176707054;17;50.0;1;0.34;17;0
176716836;11;96.0;11;0.11458333333333333;11;0
176717143;18;140.0;18;0.12857142857142856;18;0
176740219;15;44.0;1;0.3409090909090909;15;0
176740375;10;107.0;10;0.09345794392523364;10;0
176756901;20;54.0;1;0.37037037037037035;20;0
176757205;21;62.0;1;0.3387096774193548;21;0
176768261;9;114.0;9;0.07894736842105263;9;0
176769922;16;137.0;16;0.11678832116788321;16;0
176772018;11;63.0;11;0.1746031746031746;11;0
176780198;11;84.0;11;0.13095238095238096;11;0
176786348;13;93.0;13;0.13978494623655913;13;0
176791165;11;99.0;11;0.1111111111111111;11;0
176815485;13;93.0;13;0.13978494623655913;13;0
176819618;12;127.0;12;0.09448818897637795;12;0
176828356;18;41.0;1;0.43902439024390244;18;0
176829120;13;109.0;13;0.11926605504587157;13;0
176838514;11;123.0;11;0.08943089430894309;11;0
176853586;14;114.0;14;0.12280701754385964;14;0
176855569;15;133.0;15;0.11278195488721804;15;0
176858369;23;62.0;1;0.3709677419354839;23;0
176859105;16;210.0;16;0.0761904761904762;16;0
176874780;12;143.0;12;0.08391608391608392;12;0
176875173;25;76.0;1;0.32894736842105265;25;0
176883830;19;124.0;19;0.1532258064516129;19;0
176888114;11;83.0;11;0.13253012048192772;11;0
176891317;16;118.0;16;0.13559322033898305;16;0
176901208;20;122.0;20;0.16393442622950818;20;0
176902925;13;172.0;13;0.0755813953488372;13;0
176914418;13;114.0;13;0.11403508771929824;13;0
176922438;23;72.0;1;0.3194444444444444;23;0
176923913;17;134.0;17;0.12686567164179105;17;0
176929688;11;91.0;11;0.12087912087912088;11;0
176931064;13;99.0;13;0.13131313131313133;13;0
176933602;15;33.0;1;0.45454545454545453;15;0
176938642;10;115.0;10;0.08695652173913043;10;0
176940897;14;108.0;14;0.12962962962962962;14;0
176955864;12;112.0;12;0.10714285714285714;12;0
176961226;21;59.0;1;0.3559322033898305;21;0
176963056;11;22.0;1;0.5;11;0
176970524;23;72.0;1;0.3194444444444444;23;0
176977451;13;82.0;13;0.15853658536585366;13;0
176983476;10;113.0;10;0.08849557522123894;10;0
176990669;16;195.0;16;0.08205128205128205;16;0
176991278;9;94.0;9;0.09574468085106383;9;0
176992066;10;116.0;10;0.08620689655172414;10;0
176994705;12;3586.0;12;0.0033463469046291134;12;0
176998226;13;142.0;13;0.09154929577464789;13;0
177000841;11;93.0;11;0.11827956989247312;11;0
177005766;17;131.0;17;0.1297709923664122;17;0
177008221;10;71.0;10;0.14084507042253522;10;0
177011848;18;140.0;18;0.12857142857142856;18;0
177017232;19;220.0;19;0.08636363636363636;19;0
177021415;24;68.0;1;0.35294117647058826;24;0
177024264;12;100.0;12;0.12;12;0
177029123;20;216.0;20;0.09259259259259259;20;0
177034292;10;62.0;10;0.16129032258064516;10;0
177035651;10;68.0;10;0.14705882352941177;10;0
177041153;11;54.0;11;0.2037037037037037;11;0
177045524;23;66.0;1;0.3484848484848485;23;0
177083467;10;36.0;1;0.2777777777777778;10;0
177095709;23;70.0;1;0.32857142857142857;23;0
177096451;19;57.0;1;0.3333333333333333;19;0
177108656;22;46.0;1;0.4782608695652174;22;0
177118585;17;125.0;17;0.136;17;0
177120700;22;70.0;1;0.3142857142857143;22;0
177123202;10;82.0;10;0.12195121951219512;10;0
177123454;20;62.0;1;0.3225806451612903;20;0
177128866;18;3581.0;18;0.00502652890254119;18;0
177138546;6;60.0;6;0.1;6;0
177143745;20;171.0;20;0.11695906432748537;20;0
177145339;10;89.0;10;0.11235955056179775;10;0
177149015;16;54.0;1;0.2962962962962963;16;0
177153377;10;34.0;1;0.29411764705882354;10;0
177162901;16;108.0;16;0.14814814814814814;16;0
177167611;14;41.0;1;0.34146341463414637;14;0
177175820;22;86.0;1;0.2558139534883721;22;0
177180024;22;70.0;1;0.3142857142857143;22;0
177181640;8;69.0;8;0.11594202898550725;8;0
177187565;13;103.0;13;0.1262135922330097;13;0
177208073;13;95.0;13;0.1368421052631579;13;0
177210376;14;89.0;14;0.15730337078651685;14;0
177212961;12;131.0;12;0.0916030534351145;12;0
177221813;21;43.0;1;0.4883720930232558;21;0
177222594;20;207.0;20;0.0966183574879227;20;0
